place,address,Latitude,Longitude
김녕성세기해변 인증센터,제주특별자치도 제주시 구좌읍 김녕리 497-4,33.5569898,126.7601985
한남시험림탐방,제주특별자치도 서귀포시 남원읍 서성로651번길 235,33.3369241,126.6478671
1100고지습지 람사르습지,제주특별자치도 서귀포시 색달동 산 1-1,33.2569808,126.3864531
산지천,제주특별자치도 제주시 일도1동,33.515012,126.5265039
강정천유원지,제주특별자치도 서귀포시 강정동,33.2615636,126.49447
알작지해변,제주특별자치도 제주시 내도동 465-2,33.4960701,126.4408718
함덕서우봉해변 인증센터,제주특별자치도 제주시 조천읍 함덕리 산 14-53,33.5424495,126.6681379
단산,제주특별자치도 서귀포시 대정읍 인성리 21-2,33.2423313,126.2869083
느지리오름,제주특별자치도 제주시 한림읍 상명리 산 5,33.3653429,126.2613767
녹차동굴,제주특별자치도 서귀포시 표선면 성읍리 2192,33.3815749,126.7869091
섯알오름,제주특별자치도 서귀포시 대정읍 상모리 1593-2,33.2065743,126.281281
산양곶자왈,제주특별자치도 제주시 한경면 청수리 6,33.3188801,126.2615687
대록산,제주특별자치도 서귀포시 표선면 가시리 산 68-9,33.3988071,126.7063341
비블리아성서식물원,제주특별자치도 제주시 한림읍 조성로 17,33.352739,126.2776266
어음리억새군락지,제주특별자치도 제주시 애월읍 어음리 산 68-5,33.3800321,126.367823
월정리카페거리,제주특별자치도 제주시 구좌읍 월정리 652-4,33.5565713,126.794969
새미동산,제주특별자치도 제주시 조천읍 종인내길 133,33.4920507,126.6263481
귤의 정원 바령,제주특별자치도 제주시 조천읍 선흘남3길 87,33.4777041,126.7135515
남원용암해수풀장,제주특별자치도 서귀포시 남원읍 남태해안로 140,33.2812109,126.7340308
일출랜드 미천굴,제주특별자치도 서귀포시 성산읍 중산간동로 4150-30,33.3835243,126.8413634
우도정원,제주특별자치도 제주시 우도면 연평리 1964,33.5019025,126.947025
위미동백나무군락,제주특별자치도 서귀포시 남원읍 위미중앙로300번길 15,33.2729065,126.6750488
루나폴,제주특별자치도 서귀포시 안덕면 일주서로 1836,33.256807,126.321633
제주성지,제주특별자치도 제주시 오현길 61,33.5101353,126.525622
연북정,제주특별자치도 제주시 조천읍 조천리 2690,33.5401445,126.6360419
