,place,address,Latitude,Longitude,k_means_cluster
1192,타이스토리,제주특별자치도 서귀포시 표선면 서성일로 118-32,33.3972155,126.8076727,1
1193,포시즌펜션,제주특별자치도 서귀포시 칠십리로285번길 3,33.2486038,126.5835608,2
1194,빨강궁전,제주특별자치도 제주시 애월읍 고내봉길 42-9,33.4593876,126.335282,0
1195,동백바다펜션,제주특별자치도 서귀포시 남원읍 태위로360번길 46,33.2723813,126.6840879,2
1196,바다야펜션,제주특별자치도 제주시 조천읍 조함해안로 478,33.5440366,126.6537771,3
1197,제주클레르드륀펜션,제주특별자치도 제주시 애월읍 고내로11길 14,33.4663773,126.3397023,0
1198,뜨리바다펜션,제주특별자치도 서귀포시 남원읍 태위로510번길 31-16,33.2715279,126.6997188,2
1199,제주바다마루펜션,제주특별자치도 서귀포시 표선면 표선백사로60번길 70,33.3199491,126.8355481,1
1200,제주바당뜰펜션,제주특별자치도 서귀포시 안덕면 난드르로 49-39,33.2329435,126.3646105,0
1201,귤하우스펜션,제주특별자치도 서귀포시 남원읍 남한로 79-11,33.2854493,126.7135325,2
1202,제주마중,제주특별자치도 제주시 한림읍 금능9길 10-1,33.3892795,126.2303746,0
1203,길라임펜션,제주특별자치도 제주시 도두봉6길 27,33.5082095,126.4723209,3
1204,해가빛,제주특별자치도 제주시 한림읍 금능길 89,33.3891823,126.2325378,0
1205,저바다에누워펜션,제주특별자치도 제주시 한경면 판조로 3-5,33.351183,126.216621,0
1206,비에노즈,제주특별자치도 제주시 한림읍 한림해안로 674,33.4257892,126.2673117,0
1207,고래의꿈펜션,제주특별자치도 서귀포시 성산읍 독자봉로24번길 84,33.3859987,126.8741997,1
1208,마니주펜션,제주특별자치도 제주시 서해안로 248,33.5089545,126.4722988,3
1209,제주독채올레하우스,제주특별자치도 제주시 구좌읍 덕행로 450-23,33.5130041,126.7788515,1
1210,스테이헤이븐 펜션,제주특별자치도 제주시 애월읍 애월로 11,33.4600513,126.3113009,0
1211,월정씨하루펜션,제주특별자치도 제주시 구좌읍 월정중길 19-7,33.558165,126.7931872,1
1212,팀버하우스,제주특별자치도 제주시 애월읍 곽지7길 11,33.4511822,126.3078397,0
1213,바다의향기,제주특별자치도 서귀포시 대정읍 송악관광로177번길 254-6,33.2130528,126.292268,0
1214,공하우스,제주특별자치도 제주시 애월읍 고내3길 20,33.4641827,126.3361085,0
1215,드림인제주,제주특별자치도 서귀포시 성산읍 서성일로747번길 5-8,33.4377961,126.8628112,1
1216,쉼표펜션,"제주특별자치도 제주시 서해안로 504 2,3층",33.5194453,126.493001,3
1217,귤중옥펜션,제주특별자치도 서귀포시 안덕면 덕수서로163번길 34,33.2652961,126.3022586,0
1218,썬빌리지,제주특별자치도 서귀포시 예래해안로 195-8 4동,33.2432264,126.3876102,0
1219,서귀포통나무집,제주특별자치도 서귀포시 칠십리로503번길 1,33.2423359,126.6042263,2
1220,바그다드하우스 인디언키친,제주특별자치도 제주시 애월읍 애원로 191,33.4431304,126.3385993,0
1221,더프라이빗,제주특별자치도 제주시 한경면 신창상동길 20-1,33.3498605,126.1879104,0
1222,로맨스파파,제주특별자치도 제주시 한경면 한경해안로 474-20,33.3328723,126.1697983,0
1223,제주스테이대흘,제주특별자치도 제주시 조천읍 곱은달서길 60-24,33.5053556,126.6644401,3
1224,월정힐펜션,제주특별자치도 제주시 구좌읍 월정중길 19-9,33.558165,126.7931872,1
1225,동백동산,제주특별자치도 제주시 조천읍 북흘로 378,33.534457,126.7004904,1
1226,풍향빌리지,제주특별자치도 서귀포시 이어도로 770,33.2360566,126.4975457,2
1227,까사델마마223,제주특별자치도 제주시 조천읍 신촌서5길 99-1,33.5354905,126.6151871,3
1228,선스토리,제주특별자치도 서귀포시 표선면 표선백사로60번길 72,33.3199491,126.8355481,1
1229,소곤닥하우스,제주특별자치도 제주시 조천읍 신북로 497,33.5428478,126.6633545,3
1230,굿데이펜션,제주특별자치도 서귀포시 남성로115번길 2,33.2424538,126.5526182,2
1231,몽돌리조트,제주특별자치도 제주시 주르레길 23,33.4996213,126.5311884,3
1232,제주와요펜션,제주특별자치도 제주시 조천읍 조천남4길 4,33.5329839,126.6386315,3
1233,제주휴펜션,제주특별자치도 서귀포시 구산봉로21번길 62,33.2538767,126.453503,0
1234,제주프랜,제주특별자치도 제주시 한림읍 일주서로 5292,33.4095489,126.2638736,0
1235,틸다하우스,제주특별자치도 제주시 한경면 중산간서로 3367-1,33.3107701,126.2381055,0
1236,해비치풍경,제주특별자치도 서귀포시 표선면 가시로 134,33.3456001,126.7895359,1
1237,더스테어,제주특별자치도 제주시 구좌읍 평대7길 16-1,33.5294376,126.8436626,1
1238,낙원비치하우스,제주특별자치도 제주시 한북로 157-1,33.4636568,126.5332292,3
1239,가산토방,제주특별자치도 서귀포시 인정오름로86번길 3,33.287717,126.5776882,2
1240,춘자네펜션,제주특별자치도 서귀포시 안덕면 서광동로 77,33.2933045,126.3305324,0
1241,제주파인비치펜션,제주특별자치도 서귀포시 남원읍 태위로 976-10 나동,33.2875595,126.7489917,2
1242,멀왓스테이,제주특별자치도 제주시 한림읍 중산간서로 5102,33.3849521,126.2849685,0
1243,산방산에머물다,제주특별자치도 서귀포시 안덕면 사계로114번길 53-5,33.2437465,126.3042545,0
1244,더라온,제주특별자치도 서귀포시 표선면 번영로 2587-43,33.4045946,126.7861248,1
1245,마로펜션,제주특별자치도 제주시 한림읍 한림로 414-2,33.3983045,126.2462976,0
1246,빌라메르시,제주특별자치도 서귀포시 안덕면 소기왓로 81-22,33.2415837,126.3680084,0
1247,호텔창고펜션,제주특별자치도 서귀포시 남원읍 하례망장포로 37,33.261183,126.6381883,2
1248,마눌펜션,제주특별자치도 제주시 애월읍 고내봉서2길 73,33.4507407,126.335804,0
1249,제주펜션매듭,제주특별자치도 제주시 서해안로 502 1층,33.5194025,126.4927413,3
1250,코삿펜션,제주특별자치도 제주시 애월읍 구엄동3길 85,33.4792685,126.3810461,0
1251,절물길펜션,제주특별자치도 제주시 명림로 10-1,33.4629574,126.6161368,3
1252,머무르다,제주특별자치도 제주시 애월읍 금성1길 29-1,33.4469267,126.2998881,0
1253,하원가,제주특별자치도 서귀포시 이어도로 278,33.240469,126.493008,2
1254,밸리통나무빌리지,제주특별자치도 서귀포시 남원읍 하례로 292,33.2732006,126.6232058,2
1255,제주스카이라인 휴양펜션,제주특별자치도 제주시 주르레남길 19,33.4493335,126.4805239,3
1256,킹스통나무펜션,제주특별자치도 제주시 애월읍 도치돌길 283,33.4104327,126.3648229,0
1257,한라하이츠,제주특별자치도 서귀포시 고근산로202번길 94,33.2686727,126.5182746,2
1258,포에타펜션,제주특별자치도 서귀포시 안덕면 신화역사로 713,33.3066927,126.3380858,0
1259,아망뜨펜션,제주특별자치도 서귀포시 표선면 민속해안로 11,33.3060146,126.8063255,1
1260,코롱코롱,제주특별자치도 서귀포시 대정읍 노을해안로 216-6,33.2568116,126.1997011,0
1261,완이클라쓰펜션,제주특별자치도 제주시 애월읍 곽지8길 1 1층,33.4497164,126.3090783,0
1262,스테이반하나 애견동반펜션,제주특별자치도 서귀포시 남원읍 태신해안로 129,33.2921594,126.7624803,1
1263,소못소랑,제주특별자치도 제주시 한림읍 금능길 81-2,33.3893668,126.2320719,0
1264,에퀴녹스 협재,제주특별자치도 제주시 한림읍 협재로 210-55,33.3790957,126.2494332,0
1265,비엔토펜션,제주특별자치도 제주시 애월읍 금성5길 24,33.4468345,126.3026978,0
1266,제주올레프로방스,제주특별자치도 제주시 애월읍 광령평화2길 170-13,33.4312844,126.4308885,3
1267,쌩텀펜션,제주특별자치도 제주시 애월읍 광령평화2길 116-31,33.4346171,126.4329974,3
1268,섬타임즈제주펜션,제주특별자치도 제주시 연대마을길 66-1,33.4932872,126.4232868,3
1269,제주에서돌고래를만난다면펜션,제주특별자치도 제주시 구좌읍 해맞이해안로 1566,33.5291668,126.8538817,1
1270,제주 그린팜파스펜션,제주특별자치도 서귀포시 인정오름로 97,33.2865954,126.5763442,2
1271,아리아펜션,제주특별자치도 서귀포시 남원읍 태위로 594-2,33.280681,126.707391,2
1272,부띠끄풀빌라 나미브,제주특별자치도 제주시 한경면 판포4길 41-41,33.3650791,126.2032852,0
1273,모이라펜션,제주특별자치도 서귀포시 516로 296,33.3384938,126.61069,2
1274,해비치하우스,제주특별자치도 서귀포시 표선면 민속해안로 347,33.3112016,126.8335638,1
1275,스테이달꿈 오션뷰펜션,제주특별자치도 제주시 서해안로 468-4,33.518535,126.489466,3
1276,월정리 사남매하우스,제주특별자치도 제주시 구좌읍 행원로 20-15,33.5499726,126.7986861,1
1277,다래산장펜션,제주특별자치도 제주시 애월읍 납읍로10길 49-32,33.430589,126.3479122,0
1278,야자수풀빌라펜션,제주특별자치도 서귀포시 표선면 일주동로5661번길 33,33.3366218,126.845464,1
1279,더빌라스오션,제주특별자치도 서귀포시 남원읍 태신해안로 271,33.2969817,126.763215,1
1280,바당정원,제주특별자치도 제주시 한경면 판조로 23,33.351183,126.216621,0
1281,투데이제주펜션,제주특별자치도 서귀포시 예래로 267-2,33.2423033,126.3859064,0
1282,아라파니펜션,제주특별자치도 제주시 구좌읍 월정5길 18-16,33.5532554,126.7968391,1
1283,보메와산독채펜션,제주특별자치도 제주시 조천읍 미래로 53,33.4636331,126.6780733,3
1284,윈드밀108,제주특별자치도 제주시 한경면 두모1길 108,33.3560743,126.1819622,0
1285,로뎀제주,제주특별자치도 제주시 구좌읍 계룡길 25-20,33.5379111,126.834746,1
1286,바다드림펜션,제주특별자치도 제주시 어영길 18-9,33.5164423,126.4953058,3
1287,성산일출봉펜션,제주특별자치도 서귀포시 성산읍 일출로 271,33.4620002,126.9340709,1
1288,뜨레시옷,제주특별자치도 제주시 구좌읍 송당서3길 24,33.4667591,126.7706237,1
1289,피노&키오,제주특별자치도 제주시 구좌읍 일주동로 1853,33.5314441,126.8206181,1
1290,단겸펜션,제주특별자치도 제주시 구좌읍 월정3길 14 2동,33.5548267,126.7938243,1
1291,썸스테이,제주특별자치도 제주시 한림읍 한수1길 33,33.4220163,126.2622216,0
1292,오션스카이펜션,제주특별자치도 제주시 구좌읍 덕행로 450-16,33.5138756,126.7784474,1
1293,제주카사블랑카,제주특별자치도 서귀포시 학수암로 111,33.2704911,126.52813,2
1294,올리브낭,제주특별자치도 서귀포시 이어도로 1028-14,33.2433387,126.5219919,2
1295,로비나발리168,제주특별자치도 제주시 한림읍 한림해안로 714,33.4257892,126.2673117,0
1296,옛마을펜션,제주특별자치도 서귀포시 검은여로 80,33.2507973,126.5817291,2
1297,이야기별방펜션,제주특별자치도 제주시 구좌읍 해맞이해안로 2040,33.5291668,126.8538817,1
1298,꿈꾸는노마드,제주특별자치도 서귀포시 선반로 54,33.2424728,126.4832872,2
1299,스토리하우스,제주특별자치도 제주시 도리중길 37,33.5019633,126.4632175,3
1300,중문에코펜션,제주특별자치도 서귀포시 색달로61번길 5,33.261344,126.4096486,0
1301,라뷰테제주,제주특별자치도 서귀포시 대정읍 노을해안로 620-2,33.2568116,126.1997011,0
1302,고흐와 바흐,제주특별자치도 제주시 한림읍 명재로 142-21,33.3929136,126.2555637,0
1303,빌라노이제주,제주특별자치도 서귀포시 안덕면 사계리 321,33.2368693,126.303985,0
1304,제주 스테이협재10길펜션,제주특별자치도 제주시 한림읍 협재10길 3,33.3986256,126.2470081,0
1305,감수굴펜션,제주특별자치도 제주시 구좌읍 평대7길 48,33.5305126,126.8442773,1
1306,트레비앙제주,제주특별자치도 제주시 조천읍 중산간동로 1364,33.5029546,126.6942576,1
1307,모이모이펜션,제주특별자치도 제주시 한림읍 귀덕8길 39,33.4406593,126.2898087,0
1308,이호MH호텔,제주특별자치도 제주시 현사길 33 1~4층,33.4969752,126.4487625,3
1309,바다위올레,제주특별자치도 서귀포시 이어도로 826-13,33.2339546,126.5025264,2
1310,디어노이,제주특별자치도 제주시 구좌읍 덕행로 175-36 1동,33.5164517,126.782871,1
1311,바산올레펜션,제주특별자치도 서귀포시 안덕면 대평로 29,33.2365893,126.3639804,0
1312,잇츠힐펜션,제주특별자치도 제주시 애월읍 애월해안로 788,33.4867248,126.3835435,0
1313,포트에비뉴,제주특별자치도 서귀포시 대포동서로 63-19,33.241952,126.43797,0
1314,드렌도트,제주특별자치도 제주시 애월읍 애원로 246,33.4431304,126.3385993,0
1315,서호달빛,제주특별자치도 서귀포시 서호로 47,33.2583356,126.5223479,2
1316,씨더비양펜션,제주특별자치도 제주시 한림읍 동명7길 51,33.3968526,126.2664602,0
1317,화랑펜션,제주특별자치도 제주시 해안마을7다길 100-30,33.5028014,126.5042189,3
1318,용두암캐빈,제주특별자치도 제주시 어영길 32,33.518009,126.4964745,3
1319,펜션정원,제주특별자치도 서귀포시 남원읍 일주동로 6523,33.2835671,126.7051642,2
1320,가까이에파도소리펜션,제주특별자치도 제주시 연대마을길 44,33.4948563,126.424951,3
1321,쿠지홀리데이펜션,제주특별자치도 서귀포시 성산읍 난산로 100,33.4028897,126.8654196,1
1322,멍멍플레이스,제주특별자치도 제주시 애월읍 소길남길 244-5,33.4159965,126.3796199,0
1323,제주이로펜션,제주특별자치도 서귀포시 안덕면 대평감산로 75,33.244029,126.362855,0
1324,펀빌펜션,제주특별자치도 제주시 애월읍 곽지5길 21,33.4491695,126.3056679,0
1325,JB풀빌라 사계점,제주특별자치도 서귀포시 안덕면 사계북로41번길 69-26,33.2450192,126.2983614,0
1326,채움키즈풀빌라,제주특별자치도 서귀포시 대포중앙로 44,33.2456029,126.4324826,0
1327,해안성,제주특별자치도 서귀포시 태평로92번길 29,33.2417922,126.5321723,2
1328,제주하늬바람펜션,제주특별자치도 제주시 애월읍 신상로 258 4동,33.4494851,126.366594,0
1329,그리니제주,제주특별자치도 서귀포시 안덕면 덕수동로 149-21,33.2684915,126.3166486,0
1330,엔젤하우스,제주특별자치도 제주시 애월읍 신엄안3길 95 2층,33.4736903,126.3608227,0
1331,아이올레키즈풀빌라펜션,제주특별자치도 서귀포시 성산읍 난고로 457,33.4200962,126.8870067,1
1332,파크빌리지,제주특별자치도 제주시 애월읍 상귀서길 82-12,33.4651885,126.4053912,0
1333,산들애풀하우스,제주특별자치도 서귀포시 성산읍 서성일로 689-8,33.4268965,126.8647243,1
